"id","pos","name","team","matches","MV","FMV","goals","allowed","saved","penalties","scored","missed","assist","yellow","red","own","season"
2800,"D","Di Cesare","Parma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2817,"D","Untersee","Empoli",3,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2829,"D","Valjent","Chievo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
4331,"D","Ibanez","Atalanta",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
4339,"D","Wilmot","Udinese",3,5.17,5.17,0,0,0,0,0,0,0,1,0,0,"2018/2019"
319,"D","Basta","Lazio",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
362,"D","Simic S","Frosinone",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
363,"D","Vergara","Cagliari",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
395,"D","Strinic","Milan",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
575,"D","Adnan","Atalanta",3,5.83,5.83,0,0,0,0,0,0,0,0,0,0,"2018/2019"
587,"D","Wague","Udinese",1,5,5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
1918,"D","Diks","Empoli",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2087,"D","Olivera M.","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2129,"D","Simic L","SPAL",4,5.38,5.38,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2182,"D","Rigione","Chievo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2216,"D","Konate","SPAL",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2300,"D","Leverbe","Cagliari",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2312,"D","Hristov","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2663,"D","Tanasijevic","Chievo",1,5,4,0,0,0,0,0,0,0,0,1,0,"2018/2019"
2737,"D","Bettella","Atalanta",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2740,"D","Varnier","Atalanta",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2753,"D","Marcjanik","Empoli",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2757,"D","Lakicevic","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2783,"D","Bianda","Roma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2834,"D","Brignani","Bologna",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2838,"D","Imperiale","Empoli",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2847,"D","Sernicola","Sassuolo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
4302,"D","Sierralta","Parma",5,5.5,4.9,0,0,0,0,0,0,0,2,0,1,"2018/2019"
177,"C","Ilicic","Atalanta",31,6.39,7.55,12,0,0,1,0,1,6,4,1,0,"2018/2019"
704,"C","Perisic","Inter",34,6.03,6.72,8,0,0,2,2,0,4,5,0,1,"2018/2019"
1996,"C","De Paul","Udinese",36,6.17,6.76,9,0,0,6,3,3,7,7,0,0,"2018/2019"
467,"C","Nainggolan","Inter",28,6.21,6.91,6,0,0,0,0,0,3,3,0,0,"2018/2019"
2002,"C","Chiesa","Fiorentina",37,6.24,6.73,6,0,0,0,0,0,2,4,0,0,"2018/2019"
645,"C","Milinkovic-Savic","Lazio",31,5.87,6.31,5,0,0,0,0,0,3,7,1,0,"2018/2019"
771,"C","Boateng","Sassuolo",13,6.35,7.31,4,0,0,2,2,0,1,1,0,0,"2018/2019"
2085,"C","Luis Alberto","Lazio",27,5.98,6.48,4,0,0,1,1,0,5,5,1,0,"2018/2019"
469,"C","Pjanic","Juventus",30,6.12,6.37,2,0,0,0,0,0,5,5,1,0,"2018/2019"
152,"C","Zielinski","Napoli",36,6.15,6.62,6,0,0,0,0,0,2,6,0,0,"2018/2019"
367,"C","Bonaventura","Milan",8,6.12,7.25,3,0,0,0,0,0,0,0,0,0,"2018/2019"
495,"C","Correa","Lazio",34,6.26,6.78,5,0,0,0,0,0,5,5,0,0,"2018/2019"
2200,"C","Douglas Costa","Juventus",13,6.04,6.15,1,0,0,0,0,0,0,1,1,0,"2018/2019"
788,"C","Freuler","Atalanta",35,6.16,6.33,2,0,0,0,0,0,2,4,0,0,"2018/2019"
2194,"C","Calhanoglu","Milan",35,5.91,6.27,3,0,0,0,0,0,5,3,0,0,"2018/2019"
2306,"C","Matuidi","Juventus",30,6.22,6.5,3,0,0,0,0,0,2,5,0,0,"2018/2019"
2378,"C","Pastore","Roma",12,5.92,6.75,3,0,0,0,0,0,1,0,0,0,"2018/2019"
2504,"C","Can","Juventus",26,6.02,6.33,4,0,0,1,1,0,1,7,0,1,"2018/2019"
2775,"C","Ruiz","Napoli",27,6.3,6.89,5,0,0,0,0,0,3,2,1,0,"2018/2019"
342,"C","Parolo","Lazio",32,6.17,6.55,4,0,0,0,0,0,3,7,0,0,"2018/2019"
397,"C","Allan","Napoli",33,6.18,6.18,1,0,0,0,0,0,2,10,0,0,"2018/2019"
2263,"C","Lazzari","SPAL",33,6.35,6.48,0,0,0,0,0,0,8,7,0,0,"2018/2019"
28,"C","Kurtic","SPAL",30,6.13,6.75,6,0,0,0,0,0,5,9,0,0,"2018/2019"
299,"C","Khedira","Juventus",10,6.1,6.7,2,0,0,0,0,0,0,0,0,0,"2018/2019"
779,"C","Cristante","Roma",35,5.87,6.13,4,0,0,0,0,0,2,10,0,0,"2018/2019"
1850,"C","Kessie'","Milan",34,6.06,6.62,7,0,0,3,3,0,2,8,0,0,"2018/2019"
2077,"C","Pasalic","Atalanta",31,5.89,6.45,5,0,0,0,0,0,3,1,0,0,"2018/2019"
2215,"C","Veretout","Fiorentina",33,6.06,6.27,5,0,0,6,5,1,2,12,1,0,"2018/2019"
148,"C","Krunic","Empoli",33,6,6.5,5,0,0,0,0,0,6,7,1,0,"2018/2019"
237,"C","Perotti","Roma",13,6,7.04,5,0,0,3,3,0,0,3,0,0,"2018/2019"
374,"C","Poli","Bologna",28,6.11,6.48,4,0,0,0,0,0,1,5,0,0,"2018/2019"
376,"C","Verdi","Napoli",18,5.86,6.53,3,0,0,1,1,0,3,0,0,0,"2018/2019"
530,"C","Pellegrini Lo.","Roma",25,6.18,6.46,2,0,0,0,0,0,4,6,0,0,"2018/2019"
556,"C","Baselli","Torino",34,6.07,6.38,4,0,0,0,0,0,1,5,0,0,"2018/2019"
644,"C","Pulgar","Bologna",28,5.96,6.46,6,0,0,5,5,0,2,6,1,1,"2018/2019"
4322,"C","Paqueta'","Milan",13,6.12,6.19,1,0,0,0,0,0,1,4,1,0,"2018/2019"
111,"C","Birsa","Cagliari",26,5.88,6.17,2,0,0,1,1,0,2,1,0,0,"2018/2019"
184,"C","Bernardeschi","Juventus",25,6.04,6.26,2,0,0,0,0,0,3,5,1,0,"2018/2019"
234,"C","Kucka","Parma",18,5.94,6.56,4,0,0,1,1,0,2,4,1,0,"2018/2019"
526,"C","Duncan","Sassuolo",24,6.1,6.6,4,0,0,0,0,0,4,6,1,0,"2018/2019"
557,"C","Benassi","Fiorentina",32,5.89,6.44,7,0,0,0,0,0,0,5,1,0,"2018/2019"
1870,"C","Barella","Cagliari",35,6.13,6.07,1,0,0,1,0,1,4,8,2,0,"2018/2019"
1874,"C","Joao Pedro","Cagliari",34,5.85,6.47,7,0,0,2,2,0,3,4,1,0,"2018/2019"
2065,"C","Praet","Sampdoria",34,6.07,6.25,2,0,0,0,0,0,3,6,0,0,"2018/2019"
2287,"C","Ramirez","Sampdoria",26,5.92,6.38,4,0,0,0,0,0,4,6,1,0,"2018/2019"
2639,"C","Bakayoko","Milan",29,6.02,6.05,1,0,0,0,0,0,1,5,1,0,"2018/2019"
2832,"C","Boga","Sassuolo",24,6.15,6.56,3,0,0,0,0,0,1,0,0,0,"2018/2019"
2857,"C","Traore' Hj.","Empoli",30,6.08,6.28,2,0,0,0,0,0,2,4,0,0,"2018/2019"
22,"C","De Roon","Atalanta",34,6.01,6.1,2,0,0,1,1,0,1,8,0,0,"2018/2019"
236,"C","Lazovic","Genoa",33,5.95,6.32,3,0,0,0,0,0,4,2,0,0,"2018/2019"
265,"C","Brozovic","Inter",32,5.91,5.94,2,0,0,0,0,0,1,10,1,0,"2018/2019"
338,"C","Lulic","Lazio",35,5.9,6.2,4,0,0,0,0,0,1,5,0,0,"2018/2019"
402,"C","Hamsik","Napoli",13,5.85,5.81,0,0,0,0,0,0,0,1,0,0,"2018/2019"
621,"C","Romulo","Lazio",27,6.04,6.17,1,0,0,1,1,0,2,1,1,0,"2018/2019"
697,"C","Cuadrado","Juventus",16,5.78,5.97,1,0,0,0,0,0,2,4,0,0,"2018/2019"
713,"C","Dzemaili","Bologna",27,5.8,5.87,1,0,0,0,0,0,1,4,0,0,"2018/2019"
1978,"C","Sensi","Sassuolo",28,6.05,6.27,2,0,0,0,0,0,4,8,0,0,"2018/2019"
1986,"C","Fofana","Udinese",31,5.94,6.15,2,0,0,0,0,0,3,5,0,0,"2018/2019"
2124,"C","Zajc","Empoli",20,5.98,6.45,3,0,0,0,0,0,2,1,1,0,"2018/2019"
2617,"C","Nzonzi","Roma",30,5.98,6.03,1,0,0,0,0,0,2,7,0,0,"2018/2019"
2789,"C","Meite'","Torino",34,6.06,6.19,2,0,0,0,0,0,3,7,1,0,"2018/2019"
112,"C","Castro","Cagliari",12,6.12,6.58,1,0,0,0,0,0,3,1,0,0,"2018/2019"
150,"C","Saponara","Sampdoria",21,6.12,6.52,2,0,0,0,0,0,4,3,0,0,"2018/2019"
181,"C","Vecino","Inter",27,5.85,6.07,3,0,0,0,0,0,1,8,0,0,"2018/2019"
238,"C","Rincon","Torino",33,6.12,6.17,3,0,0,0,0,0,0,15,0,0,"2018/2019"
463,"C","De Rossi","Roma",18,6.19,6.33,1,0,0,0,0,0,1,3,0,0,"2018/2019"
633,"C","Fares","SPAL",35,5.86,5.97,3,0,0,0,0,0,1,12,0,0,"2018/2019"
801,"C","Gagliardini","Inter",15,6.1,6.97,5,0,0,0,0,0,0,4,0,0,"2018/2019"
827,"C","Locatelli","Sassuolo",26,5.94,6.21,2,0,0,0,0,0,4,7,0,0,"2018/2019"
1967,"C","Gerson","Fiorentina",35,5.9,6.07,3,0,0,0,0,0,3,8,0,1,"2018/2019"
2008,"C","Linetty","Sampdoria",32,5.97,6.17,3,0,0,0,0,0,3,11,0,0,"2018/2019"
2209,"C","Lucas Leiva","Lazio",26,6,5.94,0,0,0,0,0,0,2,7,0,0,"2018/2019"
2391,"C","Ekdal","Sampdoria",32,6.02,5.92,0,0,0,0,0,0,0,6,0,0,"2018/2019"
2766,"C","Zaniolo","Roma",27,6.13,6.5,4,0,0,0,0,0,2,8,0,0,"2018/2019"
332,"C","Candreva","Inter",11,6,6.27,1,0,0,0,0,0,0,0,0,0,"2018/2019"
470,"C","Strootman","Roma",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
702,"C","Giaccherini","Chievo",26,5.83,5.87,3,0,0,2,1,1,1,8,0,1,"2018/2019"
1933,"C","Mandragora","Udinese",34,5.75,5.9,3,0,0,0,0,0,1,8,1,0,"2018/2019"
2009,"C","Lukic","Torino",18,6.08,6.28,2,0,0,0,0,0,0,7,0,0,"2018/2019"
2166,"C","Bentancur","Juventus",29,5.91,6.03,2,0,0,0,0,0,2,7,1,0,"2018/2019"
2188,"C","Marusic","Lazio",25,5.8,5.88,1,0,0,0,0,0,1,2,1,0,"2018/2019"
2205,"C","Berenguer","Torino",22,6.09,6.43,2,0,0,0,0,0,3,4,0,0,"2018/2019"
2625,"C","Soriano","Bologna",24,5.9,6.1,2,0,0,0,0,0,2,6,0,0,"2018/2019"
2818,"C","Bennacer","Empoli",35,5.9,5.86,0,0,0,0,0,0,2,7,0,0,"2018/2019"
202,"C","Chibsah","Frosinone",31,5.94,5.95,1,0,0,0,0,0,0,5,0,0,"2018/2019"
529,"C","Missiroli","SPAL",34,5.87,5.74,0,0,0,0,0,0,0,9,0,0,"2018/2019"
555,"C","Acquah","Empoli",22,5.91,6.09,2,0,0,0,0,0,0,4,0,0,"2018/2019"
627,"C","Ionita","Cagliari",37,5.76,5.97,3,0,0,0,0,0,2,4,1,0,"2018/2019"
651,"C","Maiello","Frosinone",27,5.81,5.74,0,0,0,0,0,0,0,4,0,0,"2018/2019"
1987,"C","Jankto","Sampdoria",17,5.59,5.53,0,0,0,0,0,0,0,2,0,0,"2018/2019"
2105,"C","Beghetto","Frosinone",26,5.9,5.96,0,0,0,0,0,0,3,3,0,0,"2018/2019"
2172,"C","Barak","Udinese",5,5.4,5.4,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2187,"C","Borini","Milan",19,5.92,6.21,2,0,0,0,0,0,1,3,0,0,"2018/2019"
2265,"C","Schiattarella","SPAL",25,5.92,5.88,0,0,0,0,0,0,4,10,0,0,"2018/2019"
2802,"C","Barilla'","Parma",31,5.89,6.08,3,0,0,0,0,0,2,10,0,0,"2018/2019"
21,"C","D'alessandro","Udinese",20,5.95,5.92,0,0,0,0,0,0,1,3,0,0,"2018/2019"
115,"C","Hetemaj","Chievo",28,5.7,5.75,2,0,0,0,0,0,0,9,0,0,"2018/2019"
170,"C","Badelj","Lazio",22,5.82,5.73,1,0,0,0,0,0,0,6,0,1,"2018/2019"
172,"C","Borja Valero","Inter",23,5.91,5.85,0,0,0,0,0,0,0,4,0,0,"2018/2019"
207,"C","Paganini","Frosinone",13,5.85,6.23,2,0,0,0,0,0,0,2,0,0,"2018/2019"
264,"C","Bessa","Genoa",32,5.84,5.88,1,0,0,0,0,0,2,8,0,0,"2018/2019"
331,"C","Biglia","Milan",15,5.93,6.03,1,0,0,0,0,0,0,3,0,0,"2018/2019"
333,"C","Cataldi","Lazio",11,6.09,6.64,2,0,0,0,0,0,1,2,0,0,"2018/2019"
433,"C","Hiljemark","Genoa",15,5.7,5.9,1,0,0,0,0,0,0,0,0,0,"2018/2019"
1995,"C","Djuricic","Sassuolo",22,5.82,6.07,2,0,0,0,0,0,1,1,1,0,"2018/2019"
2003,"C","Murgia","SPAL",14,5.93,6.11,0,0,0,0,0,0,3,1,0,0,"2018/2019"
2011,"C","Miguel Veloso","Genoa",21,5.81,5.69,0,0,0,0,0,0,1,7,0,0,"2018/2019"
2078,"C","Joao Mario N.","Inter",16,6.06,6.25,1,0,0,0,0,0,1,2,0,0,"2018/2019"
2154,"C","Vignato","Chievo",10,6,6.4,1,0,0,0,0,0,1,0,0,0,"2018/2019"
2243,"C","Ciciretti","Parma",5,5.6,5.6,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2274,"C","Valoti","SPAL",21,5.86,6,2,0,0,0,0,0,0,6,0,0,"2018/2019"
2302,"C","Behrami","Udinese",18,6.06,6.06,1,0,0,0,0,0,0,6,0,0,"2018/2019"
2742,"C","Valzania","Frosinone",15,6.03,6.37,2,0,0,0,0,0,1,4,0,0,"2018/2019"
2771,"C","Berisha V.","Lazio",5,6,6,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2778,"C","Stulac","Parma",21,5.86,5.79,0,0,0,0,0,0,1,3,1,0,"2018/2019"
2804,"C","Scozzarella","Parma",19,5.92,5.87,0,0,0,0,0,0,3,8,0,0,"2018/2019"
2825,"C","Bourabia","Sassuolo",31,5.82,5.77,1,0,0,0,0,0,0,7,1,0,"2018/2019"
2854,"C","Bradaric F.","Cagliari",23,5.65,5.5,0,0,0,0,0,0,1,5,0,1,"2018/2019"
2863,"C","Fernandes","Fiorentina",28,5.68,5.71,2,0,0,0,0,0,0,8,1,0,"2018/2019"
4334,"C","Piazon","Chievo",3,5.67,5.67,0,0,0,0,0,0,0,0,0,0,"2018/2019"
20,"C","Cigarini","Cagliari",23,5.87,5.72,0,0,0,0,0,0,1,9,0,0,"2018/2019"
27,"C","Grassi","Parma",6,5.83,5.83,0,0,0,0,0,0,0,0,0,0,"2018/2019"
58,"C","Diawara","Napoli",11,5.82,5.64,0,0,0,0,0,0,0,4,0,0,"2018/2019"
118,"C","Radovanovic","Genoa",35,5.66,5.53,0,0,0,0,0,0,0,9,0,0,"2018/2019"
147,"C","Diousse'","Chievo",14,5.79,5.61,0,0,0,0,0,0,0,5,0,0,"2018/2019"
235,"C","Laxalt","Milan",13,5.77,5.69,0,0,0,0,0,0,0,2,0,0,"2018/2019"
301,"C","Padoin","Cagliari",28,5.73,5.73,0,0,0,0,0,0,1,2,0,0,"2018/2019"
438,"C","Rigoni L","Parma",22,5.66,5.82,2,0,0,0,0,0,0,5,0,0,"2018/2019"
471,"C","Ucan","Empoli",7,6,6.5,1,0,0,0,0,0,1,1,0,0,"2018/2019"
528,"C","Magnanelli","Sassuolo",23,5.87,5.76,0,0,0,0,0,0,0,3,1,0,"2018/2019"
1858,"C","Krejci","Bologna",16,5.59,5.72,0,0,0,0,0,0,3,2,0,0,"2018/2019"
2107,"C","Kiyine","Chievo",18,5.92,5.81,0,0,0,0,0,0,1,7,0,0,"2018/2019"
2141,"C","Depaoli","Chievo",32,5.75,5.66,0,0,0,0,0,0,4,10,2,0,"2018/2019"
2213,"C","Cassata","Frosinone",18,5.83,6,2,0,0,0,0,0,2,8,1,0,"2018/2019"
2290,"C","Eysseric","Fiorentina",8,5.94,6,0,0,0,0,0,0,1,1,0,0,"2018/2019"
2646,"C","Sandro","Udinese",21,5.64,5.43,0,0,0,0,0,0,1,8,0,1,"2018/2019"
2659,"C","Dabo","Fiorentina",17,5.79,5.91,1,0,0,0,0,0,1,4,0,0,"2018/2019"
2744,"C","Svanberg","Bologna",21,5.67,5.71,0,0,0,0,0,0,2,2,0,0,"2018/2019"
4330,"C","Lerager","Genoa",14,5.68,5.75,1,0,0,0,0,0,0,4,0,0,"2018/2019"
4338,"C","Jankovic","SPAL",2,6,5.75,0,0,0,0,0,0,0,1,0,0,"2018/2019"
56,"C","Brighi","Empoli",6,6,6.42,1,0,0,0,0,0,0,1,0,0,"2018/2019"
209,"C","Sammarco","Frosinone",8,5.75,6.06,1,0,0,0,0,0,0,1,0,0,"2018/2019"
276,"C","Biabiany","Parma",17,5.62,5.5,0,0,0,0,0,0,0,4,0,0,"2018/2019"
300,"C","Marchisio","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
305,"C","Sturaro","Genoa",5,5.7,6.1,1,0,0,0,0,0,0,0,1,0,"2018/2019"
405,"C","Valdifiori","SPAL",13,5.88,5.85,0,0,0,0,0,0,1,3,0,0,"2018/2019"
560,"C","Obi","Chievo",10,5.75,6,1,0,0,0,0,0,0,1,0,0,"2018/2019"
626,"C","Hallfredsson","Udinese",8,5.5,5.75,1,0,0,0,0,0,0,2,0,0,"2018/2019"
669,"C","Donsah","Bologna",4,5.75,5.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2076,"C","Rog","Napoli",7,6.07,6.29,1,0,0,0,0,0,0,3,0,0,"2018/2019"
2741,"C","Pessina","Atalanta",5,6.1,6.3,0,0,0,0,0,0,1,0,0,0,"2018/2019"
2855,"C","Vieira","Sampdoria",10,5.8,5.7,0,0,0,0,0,0,0,3,0,0,"2018/2019"
60,"C","Rizzo","Bologna",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
81,"C","Di Gaudio","Parma",11,5.64,5.64,0,0,0,0,0,0,0,0,0,0,"2018/2019"
119,"C","Rigoni N","Chievo",24,5.54,5.38,0,0,0,0,0,0,1,8,1,0,"2018/2019"
210,"C","Soddimo","Frosinone",8,5.81,5.81,0,0,0,0,0,0,1,2,0,0,"2018/2019"
494,"C","Barreto","Sampdoria",11,6.05,6.14,0,0,0,0,0,0,2,2,0,0,"2018/2019"
631,"C","Viviani","Frosinone",5,5.4,5.3,0,0,0,0,0,0,0,1,0,0,"2018/2019"
666,"C","Machin","Parma",2,5.75,6.25,0,0,0,0,0,0,1,0,0,0,"2018/2019"
1859,"C","Nagy","Bologna",13,5.62,5.46,0,0,0,0,0,0,0,2,1,0,"2018/2019"
1871,"C","Deiola","Cagliari",17,5.74,5.65,0,0,0,0,0,0,1,5,0,0,"2018/2019"
2058,"C","Sanchez C","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2193,"C","Gonalons","Roma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2652,"C","Everton Luiz","SPAL",9,5.61,5.39,0,0,0,0,0,0,0,5,0,0,"2018/2019"
2856,"C","Rolon","Genoa",17,5.71,5.47,0,0,0,0,0,0,0,9,0,0,"2018/2019"
2866,"C","Vloet","Frosinone",5,5.9,5.9,0,0,0,0,0,0,0,0,0,0,"2018/2019"
4327,"C","Oliva","Cagliari",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
205,"C","Gori","Frosinone",7,5.93,5.71,0,0,0,0,0,0,0,3,0,0,"2018/2019"
366,"C","Bertolacci","Milan",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
589,"C","Badu","Udinese",3,6,6,0,0,0,0,0,0,0,0,0,0,"2018/2019"
1976,"C","Mazzitelli","Genoa",9,5.72,5.56,0,0,0,0,0,0,0,3,0,0,"2018/2019"
2210,"C","Falletti","Bologna",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2332,"C","Bruno Jordao","Lazio",2,6,6,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2760,"C","Callegari","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2803,"C","Scavone","Parma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2830,"C","Norgaard","Fiorentina",5,5.7,5.7,0,0,0,0,0,0,0,0,0,0,"2018/2019"
4349,"C","Nicolussi Caviglia","Juventus",2,6,6,0,0,0,0,0,0,0,0,0,0,"2018/2019"
57,"C","Crisetig","Frosinone",7,5.5,5.29,0,0,0,0,0,0,0,3,0,0,"2018/2019"
173,"C","Capezzi","Empoli",10,5.65,5.3,0,0,0,0,0,0,0,3,0,1,"2018/2019"
371,"C","Mauri J","Milan",4,5.62,5.62,0,0,0,0,0,0,0,0,0,0,"2018/2019"
400,"C","Dezi","Parma",1,6,6,0,0,0,0,0,0,0,0,0,0,"2018/2019"
600,"C","Verre","Sampdoria",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
1872,"C","Dessena","Cagliari",6,5.67,5.42,0,0,0,0,0,0,0,3,0,0,"2018/2019"
2075,"C","Cristoforo","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2133,"C","Valencia Jm","Bologna",1,6,5.5,0,0,0,0,0,0,0,1,0,0,"2018/2019"
2183,"C","Garritano","Chievo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2191,"C","Ingelsson","Udinese",3,5.17,5.17,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2811,"C","Kone'","Frosinone",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2828,"C","Colombatto","Cagliari",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2833,"C","Kulusevski","Atalanta",3,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2877,"C","Burruchaga","Chievo",1,6,6,0,0,0,0,0,0,0,0,0,0,"2018/2019"
83,"C","Lollo","Empoli",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
174,"C","Diakhate","Parma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
372,"C","Montolivo","Milan",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
599,"C","Pontisso","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
726,"C","Vitale","SPAL",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
813,"C","Balic","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
1873,"C","Di Gennaro D","Lazio",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
1875,"C","Munari","Parma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
1936,"C","Minala","Lazio",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2144,"C","Coulibaly M.","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2185,"C","Gaudino","Chievo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2293,"C","Omeonga","Genoa",2,5.5,5.25,0,0,0,0,0,0,0,1,0,0,"2018/2019"
2725,"C","Caligara","Cagliari",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2732,"C","Stijepovic","Sampdoria",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2774,"C","Halilovic","Milan",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2780,"C","Coric","Roma",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2785,"C","Peeters","Sampdoria",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2835,"C","Kingsley","Bologna",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2843,"C","Emmers","Inter",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2846,"C","Baumgartner","Sampdoria",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2848,"C","Frattesi","Sassuolo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2850,"C","Katuma","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2852,"C","Riccardi","Roma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
4353,"C","Montiel","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
2610,"A","Ronaldo","Juventus",31,6.48,8.6,21,0,0,6,5,1,7,3,0,0,"2018/2019"
568,"A","Quagliarella","Sampdoria",37,6.43,8.64,26,0,0,10,9,1,7,1,0,0,"2018/2019"
410,"A","Mertens","Napoli",35,6.31,7.96,16,0,0,1,1,0,10,1,0,0,"2018/2019"
608,"A","Zapata D.","Atalanta",37,6.45,8.35,23,0,0,2,1,1,7,5,0,0,"2018/2019"
785,"A","Immobile","Lazio",35,6.04,7.41,15,0,0,4,4,0,6,6,0,0,"2018/2019"
2756,"A","Piatek","Milan",37,6.35,8.07,22,0,0,2,2,0,0,5,0,0,"2018/2019"
441,"A","Belotti","Torino",37,6.19,7.28,15,0,0,6,5,1,1,5,0,0,"2018/2019"
277,"A","Icardi","Inter",29,5.88,7.05,11,0,0,6,5,1,4,0,0,0,"2018/2019"
408,"A","Higuain","Milan",15,6,6.93,6,0,0,1,0,1,1,2,1,0,"2018/2019"
475,"A","Iago Falque","Torino",25,6.22,7.08,6,0,0,0,0,0,4,1,0,0,"2018/2019"
647,"A","Dzeko","Roma",33,6,6.83,9,0,0,0,0,0,5,9,0,0,"2018/2019"
2012,"A","Milik","Napoli",35,6.07,7.53,17,0,0,0,0,0,2,4,0,0,"2018/2019"
26,"A","Gomez","Atalanta",35,6.21,7.03,7,0,0,0,0,0,10,5,0,0,"2018/2019"
247,"A","Pavoletti","Cagliari",32,6.09,7.53,16,0,0,0,0,0,1,6,0,0,"2018/2019"
309,"A","Dybala","Juventus",27,5.94,6.56,5,0,0,1,1,0,2,2,0,0,"2018/2019"
312,"A","Mandzukic","Juventus",25,6.36,7.6,9,0,0,0,0,0,6,4,0,0,"2018/2019"
409,"A","Insigne","Napoli",28,6.07,7.07,10,0,0,2,1,1,5,6,1,0,"2018/2019"
383,"A","Petagna","SPAL",36,6.1,7.32,16,0,0,6,6,0,0,8,0,0,"2018/2019"
